8.487519999999999953e+00 4.915729999999999933e+00
8.339005087259193871e+00 4.869373290701555668e+00
8.197266280574828201e+00 4.858886748981505299e+00
8.092255315420603168e+00 4.860247412854388216e+00
7.997455102748988409e+00 4.861149633095322997e+00
7.878731316402918239e+00 4.869484130625299834e+00
7.806763239729757942e+00 4.877402355445928706e+00
7.791504246574320725e+00 4.885926180772185212e+00
7.603943877676198504e+00 4.900961816813945049e+00
7.463766340240217012e+00 4.942628603109432639e+00
7.443149554317581185e+00 4.945568975925239030e+00
7.397792582856504318e+00 4.950119729016441816e+00
7.143474172160986235e+00 4.922380380248942977e+00
7.062196337590135542e+00 4.922985675432771657e+00
7.010398659064302151e+00 4.893690935660652386e+00
6.854557462329447404e+00 4.896040581226173138e+00
6.416153188497450088e+00 4.834264843153174951e+00
5.922167914210611173e+00 4.841126184801156640e+00
5.786004870675363954e+00 4.838476068597720392e+00
5.655957780410970415e+00 4.860329719271250681e+00
5.203332717843430544e+00 4.934594240938401377e+00
5.024143660908851672e+00 4.945299910773321983e+00
4.859391642693743130e+00 4.944134732271631805e+00
4.655297822242607353e+00 4.945012615166384684e+00
4.483369964475262925e+00 4.942284130889757598e+00
4.325367011084128244e+00 4.959407114543135542e+00
3.731066673861751060e+00 4.969362779795015506e+00
3.641320503223966831e+00 5.001633389439462896e+00
3.483560273203200275e+00 4.990801362582724998e+00
3.416358874962786896e+00 5.019332447032363476e+00
3.353244377408063137e+00 5.052439807303702679e+00
2.846577653511520811e+00 5.066279504290578828e+00
2.818221564244409727e+00 5.061128576779218236e+00
2.735063459147686338e+00 5.063196177760810990e+00
1.663482236474233211e+00 5.128703239874289110e+00
1.630595098666705711e+00 5.125815947719596366e+00
1.602427786344309490e+00 5.129663052095307485e+00
1.197635020591751420e+00 5.086590887406198469e+00
1.187223969604850105e+00 5.084249432183690409e+00
1.168627421906949237e+00 5.077336449760547765e+00
1.157740215173348686e+00 5.064130422562508116e+00
1.072855679056389899e+00 5.046002881939243068e+00
7.076861546132450220e-01 5.023014388802550023e+00
5.340072440675239784e-01 4.985391763524370745e+00
4.515269611530466354e-01 4.950859987068882972e+00
3.371768020892040862e-01 4.902613890556468235e+00
2.317892187495926848e-01 4.832822311662801518e+00
-6.971326649123693597e-02 4.699415898899819588e+00
3.227407598019726986e-01 4.519603075384417856e+00
2.260814393874879813e-01 4.495543380280067502e+00
-7.886606299755657967e-02 4.512243903124195654e+00
