8.486776555377348430e+00 4.916876136270712294e+00
8.352173153570694453e+00 4.891658598284682746e+00
8.214455012851882287e+00 4.873390765436936611e+00
8.073589234704691364e+00 4.864072367131075936e+00
7.934492896347589586e+00 4.868784973166645713e+00
7.797281142587331182e+00 4.880529530631038782e+00
7.661036355012658561e+00 4.894290266757142405e+00
7.523775253478076408e+00 4.909034418326940319e+00
7.387694958484486207e+00 4.912796507435032822e+00
7.255844411911613889e+00 4.902626287750344147e+00
7.124109010145498466e+00 4.885457015153048310e+00
6.991439540710014278e+00 4.864271834490439872e+00
6.853803646281742878e+00 4.841004678133688621e+00
6.713102360715635264e+00 4.821687632809816826e+00
6.573285795044570001e+00 4.809386089656661589e+00
6.433386983082964861e+00 4.802083870012509692e+00
6.291439093943433036e+00 4.797748345957545624e+00
6.151441586433178621e+00 4.796445314524201642e+00
6.010427764963014674e+00 4.796125698534549286e+00
5.868414078791050592e+00 4.795789633286789311e+00
5.726400392619085622e+00 4.795453568039029335e+00
5.590369445399819170e+00 4.796216063041719657e+00
5.471336198111171001e+00 4.797258195432248407e+00
5.359318452993236725e+00 4.797415607927734804e+00
5.249283988020798652e+00 4.798605783641237466e+00
5.140265837008267447e+00 4.798812543911047612e+00
5.029231507334027462e+00 4.799986270366441765e+00
4.912197989448980451e+00 4.801061301273187532e+00
4.796164336265735351e+00 4.802152781438041806e+00
4.676131224275284382e+00 4.803178464570462936e+00
4.552098653477631096e+00 4.804138350670450919e+00
4.425082937832681473e+00 4.804049024294313242e+00
4.297050908227823207e+00 4.804943113361868967e+00
4.164019555113960713e+00 4.805754956138883927e+00
4.028988472596494397e+00 4.806533900399682757e+00
3.892957525377228389e+00 4.807296395402372191e+00
3.757942892117871470e+00 4.807075474961369999e+00
3.623911674302207064e+00 4.807870868480276449e+00
3.489896905744651168e+00 4.807666397297381877e+00
3.357865417332588365e+00 4.808494689332505345e+00
3.229849836985839051e+00 4.808388913698260048e+00
3.100817942679179318e+00 4.809266553507706377e+00
2.970786183670719893e+00 4.810127744059045973e+00
2.842754154065860295e+00 4.811021833126601699e+00
2.710722665653798824e+00 4.811850125161724279e+00
2.570708708885436788e+00 4.811546958430181320e+00
2.430727650633289105e+00 4.809244062295035427e+00
2.294762500446455356e+00 4.806007098490521656e+00
2.162813258324933319e+00 4.801836067016638232e+00
2.031863880905213637e+00 4.797681484800864204e+00
1.902947131405311687e+00 4.791560071697705148e+00
1.778079188486939577e+00 4.782504861521574391e+00
1.649244685277577505e+00 4.771384124909409330e+00
1.519443215882631204e+00 4.758247209635533714e+00
1.391641475891286950e+00 4.745143192877875116e+00
1.264856049859854448e+00 4.731055760676523114e+00
1.138087073086528012e+00 4.715968463773370978e+00
1.012317961015003709e+00 4.700897616128325573e+00
8.855654334997834498e-01 4.684810454523371526e+00
7.598127706863669895e-01 4.668739742176525986e+00
6.350928710909683472e-01 4.650685749684186909e+00
5.115702272946673901e-01 4.620649830028342286e+00
3.994244281546671105e-01 4.567797964070264172e+00
2.986225751547499363e-01 4.494129881213554611e+00
2.021162676079839016e-01 4.402530030756858892e+00
1.127735055549073939e-01 4.301046678088908948e+00
2.756179637390050730e-02 4.191630204838983964e+00
-5.053571508774075405e-02 4.075329823483209601e+00
-1.155033913611059754e-01 3.951244364868433223e+00
-1.703901743259175483e-01 3.822324075325733261e+00
-2.161794794258712626e-01 3.687552640895200629e+00
-2.539698669114168195e-01 3.552912800529533399e+00
-2.807617426771503166e-01 3.418453902003056211e+00
-2.985383868685658193e-01 3.283143182097751467e+00
-3.072833502275570949e-01 3.145980776111818145e+00
-3.070130820122303761e-01 3.007966548747057711e+00
-2.977440314806917843e-01 2.870100364705271190e+00
-2.835085559563667590e-01 2.734316156357627481e+00
-2.632409937050179116e-01 2.596630914155030556e+00
-2.399738373482687148e-01 2.458995019726758713e+00
-2.147234008460218446e-01 2.322391888516503577e+00
-1.864569209802648397e-01 2.184838240378772500e+00
-1.562071609690156015e-01 2.048317355459058575e+00
-1.220237391829923634e-01 1.915861726378981444e+00
-8.485717254967675705e-02 1.784455309775030196e+00
-4.667429195645127205e-02 1.652065477727385989e+00
-7.524445177639791163e-03 1.521691824341452115e+00
3.267461407729752021e-02 1.388335026108223014e+00
7.290657184844895333e-02 1.252978498471391866e+00
1.071228921506881260e-01 1.118523139987712911e+00
1.393394830493234759e-01 9.840348829878176051e-01
1.745885665695786904e-01 8.475962443586446682e-01
2.237535096245082955e-01 7.163872188519915252e-01
2.977012298690570047e-01 5.985876659214564022e-01
3.894162251325105628e-01 4.950823054620833719e-01
4.899490608729829555e-01 4.027235000454954528e-01
5.954318723481374365e-01 3.134465350248515358e-01
7.057824132674304085e-01 2.322507339091569034e-01
8.240331762524819581e-01 1.571857150691340077e-01
9.451519392780719508e-01 9.016896161784401786e-02
1.070155016304108253e+00 3.021705811159407229e-02
1.200025822774285267e+00 -2.165368148970662696e-02
1.333764493986800526e+00 -6.545970644416621020e-02
1.470354715981744498e+00 -1.002176013080918471e-01
1.607829657871734597e+00 -1.279599940013019799e-01
1.746172870398659205e+00 -1.476870198219956409e-01
1.887384082966118592e+00 -1.593657802539563684e-01
2.031446846316011801e+00 -1.619964105953831668e-01
2.176377880302836409e+00 -1.566116740642933547e-01
2.321160870966690659e+00 -1.422281552169941954e-01
2.461878605790907226e+00 -1.239109745949236313e-01
2.598547534033594175e+00 -1.026599968998826301e-01
2.739232370341595058e+00 -8.234308687420992257e-02
2.877999723536533772e+00 -6.705839887375884822e-02
3.014717999553545358e+00 -4.880701528412095119e-02
3.153370207941727177e+00 -2.652327437106259678e-02
3.290923856079458254e+00 1.743205494693910460e-03
3.425412113079353560e+00 3.395979639333003564e-02
3.558867606861231270e+00 6.815966743746003365e-02
3.691273888166983763e+00 1.053426833288850228e-01
3.821598193778592556e+00 1.474921242130988186e-01
3.951971847164527318e+00 1.866419709919095171e-01
4.087394171833792278e+00 2.228744699558579956e-01
4.220866114873777164e+00 2.560744762981869149e-01
4.352387676284486417e+00 2.862419900188964417e-01
4.488023841309156658e+00 3.094762478594312860e-01
4.624840812874817075e+00 3.217284432382628845e-01
4.759806098359849358e+00 3.249489577846687571e-01
4.898869538200735896e+00 3.222360811527010260e-01
5.035949697896128896e+00 3.184904413027159764e-01
5.174046171551429651e+00 3.137613860090380236e-01
5.314158823868440962e+00 3.080653645297753429e-01
5.452288196039958734e+00 3.013365798324953437e-01
5.591400983655169910e+00 2.956241090951244876e-01
5.731431389681640454e+00 2.949274111248670338e-01
5.872264269312614360e+00 3.062455388343303109e-01
6.012965554878721974e+00 3.255625841582019397e-01
6.150585000048886641e+00 3.498296052167543246e-01
6.287171682001032380e+00 3.760799064208005249e-01
6.424725330138764789e+00 4.043463862865570024e-01
6.562328326050820060e+00 4.296132720469102995e-01
6.702029746915126651e+00 4.489138681126738084e-01
6.841780515553757880e+00 4.652148700730341369e-01
6.979580902563112588e+00 4.784833794117749894e-01
7.119397468234176962e+00 4.907849225649311142e-01
7.260246797123258489e+00 5.011031855725933681e-01
7.402095990714140150e+00 5.114378978383637975e-01
7.541978353417638559e+00 5.197399821843157186e-01
7.681877165379243699e+00 5.270422018284666166e-01
7.823792156002558507e+00 5.333774552870329533e-01
7.962724001778579641e+00 5.386634962694736295e-01
8.103672026216310442e+00 5.429825710663295224e-01
8.243636635210348729e+00 5.462853319032763277e-01
8.382601379502586880e+00 5.495716434821149576e-01
8.521566123794823255e+00 5.528579550609534765e-01
8.659547452643366228e+00 5.551279526798827968e-01
8.797545230750017708e+00 5.563980855970110939e-01
8.935559458114779474e+00 5.566683538123383679e-01
9.072557371519629044e+00 5.579220374713584896e-01
9.210555149626284077e+00 5.591921703884867867e-01
9.351519623322120722e+00 5.625113804835417675e-01
9.494533174195886716e+00 5.628638949894099186e-01
9.639530005215146247e+00 5.642491727132954438e-01
9.781527242129003596e+00 5.655851026628565537e-01
9.924491445228444064e+00 5.689372112741277743e-01
1.006847196228779495e+01 5.713059044417062582e-01
1.021543562419444129e+01 5.747238100854104026e-01
1.036233348906865359e+01 5.821411745363185286e-01
1.050905041210367585e+01 6.005570507070382424e-01
1.065348796834725675e+01 6.359377282921593322e-01
1.078858130785435598e+01 6.921675212921286624e-01
1.091241294751191404e+01 7.642142076817246554e-01
1.102706486301407374e+01 8.471113624681585463e-01
1.113758572564416127e+01 9.379416378365680318e-01
1.124202515377290190e+01 1.033672541165333802e+00
1.133726840848813744e+01 1.141253777592738050e+00
1.142136510816058603e+01 1.257652854497162132e+00
1.149634788071006675e+01 1.380902940991219241e+00
1.156224962465279837e+01 1.509004307671308442e+00
1.162110296790859820e+01 1.639990123650043374e+00
1.167192449503377460e+01 1.772844074967514949e+00
1.171269802736661347e+01 1.908533127809307839e+00
1.174647250678684607e+01 2.044107035844343390e+00
1.177219872081834495e+01 2.182548943919916162e+00
1.178987666946111368e+01 2.323858852036027045e+00
1.179955570048947244e+01 2.465037166087272968e+00
1.180118646612909750e+01 2.609083480179055670e+00
1.179578528033989926e+01 2.755014378867683522e+00
1.178240162619440135e+01 2.899813818789645392e+00
1.175998629121647632e+01 3.046464944792234952e+00
1.173368664223810676e+01 3.186051220849784205e+00
1.170140425430703779e+01 3.324538936656884491e+00
1.166213926272146928e+01 3.461911642955425528e+00
1.161799009243365433e+01 3.592203050050818636e+00
1.156789108170935698e+01 3.719396167492159400e+00
1.150982605188686669e+01 3.844457961465032270e+00
1.144374565519185971e+01 3.970388026074841648e+00
1.136971568865677007e+01 4.093186902514381664e+00
1.128873601698339790e+01 4.212871040041760828e+00
1.120283926809156050e+01 4.327473607769594999e+00
1.111099267876324248e+01 4.438977885843376825e+00
1.101517952914393561e+01 4.548416637481122571e+00
1.091744889641156746e+01 4.652823167093648848e+00
1.081378487250082543e+01 4.753131542350319982e+00
1.070721995003333227e+01 4.847391381621861228e+00
1.059672136579106549e+01 4.937585965053765236e+00
1.048132215358844199e+01 5.021699113984321450e+00
1.036400545827275899e+01 5.100780040889657307e+00
1.024477127984401292e+01 5.174828745769771032e+00
1.012556999993148388e+01 5.246877721246281823e+00
1.000440188913156980e+01 5.316894068802975326e+00
9.880332879774901045e+00 5.380861880374537165e+00
9.750511421079048446e+00 5.429733025870435270e+00
9.614052793148969656e+00 5.456492003119953083e+00
9.475857623945019625e+00 5.467220246624437507e+00
9.338826812023951263e+00 5.467966292369018433e+00
9.203795729506486722e+00 5.468745236629816375e+00
9.065814400657941974e+00 5.466475239010887499e+00
8.929898598245431529e+00 5.460238681100969771e+00
8.793065177421663492e+00 5.448986350423940195e+00
8.656330452146542953e+00 5.431734831536103592e+00
8.517661794500254402e+00 5.410450955324844990e+00
8.381009315515676406e+00 5.388200112928003271e+00
8.244422633563528890e+00 5.361949811723957460e+00
8.108918062603724053e+00 5.330716636269014153e+00
7.975528365854277268e+00 5.292517306417679812e+00
7.843220780097174050e+00 5.249335102315448864e+00
7.709995575928811462e+00 5.201137125446104292e+00
7.576753922502339478e+00 5.153939013278559855e+00
7.444396988970911622e+00 5.113756403281732865e+00
7.310809901124168064e+00 5.087555449852010803e+00
7.175058591292740040e+00 5.071320244924083731e+00
7.040257798388789290e+00 5.058101083359667349e+00
6.906506217960965088e+00 5.041898776947955518e+00
6.774885961001607448e+00 5.017730451438053407e+00
6.645479273801257136e+00 4.980596783320952348e+00
6.518302605618025325e+00 4.929497907894853981e+00
6.390241217539748497e+00 4.871383530298039943e+00
6.261097718469129880e+00 4.818252026952121625e+00
6.128707886421486783e+00 4.780069146358896681e+00
5.991104890509429737e+00 4.754802260598542496e+00
5.851436368161338386e+00 4.733501935129177163e+00
5.712767710515049835e+00 4.712218058917919450e+00
5.573132086683175501e+00 4.688918004044952070e+00
5.434512776811209811e+00 4.664634533728292176e+00
5.295893466939245009e+00 4.640351063411631394e+00
5.158274021769081230e+00 4.616084042353079120e+00
5.019671161155224937e+00 4.590800707334617314e+00
4.882002368210734744e+00 4.569533280381468110e+00
4.745251193677507473e+00 4.553281626195432530e+00
4.608450671369953788e+00 4.540029566114800019e+00
4.476583675538973850e+00 4.530859211131912367e+00
4.343716815006192888e+00 4.521672406890917095e+00
4.206834046408097549e+00 4.513419670319288812e+00
4.069967727068112495e+00 4.504167069045860394e+00
3.932167340058757787e+00 4.490898559707119375e+00
3.791449605234542108e+00 4.472581379085048603e+00
3.649896498289606050e+00 4.444249102186859979e+00
3.510458265555030266e+00 4.408950670892280321e+00
3.372069245296580586e+00 4.370669094750405215e+00
3.234712988256146726e+00 4.330404238463035682e+00
3.097323832699497181e+00 4.292139111579268196e+00
2.962868474215818448e+00 4.257922791277031216e+00
2.828363767957813302e+00 4.226706065080195529e+00
2.692727602933144393e+00 4.203471807239660407e+00
2.552960385036403768e+00 4.188170669981102101e+00
2.410144225259937212e+00 4.175819779053620451e+00
2.261328877272664517e+00 4.163370192577491302e+00
2.110563147656112193e+00 4.147888113479741179e+00
1.965878852540907218e+00 4.127505406421636103e+00
1.822243769901830124e+00 4.104139554516235577e+00
1.677625271819057184e+00 4.079757388650926409e+00
1.534039536954303840e+00 4.053391942640122814e+00
1.389470386645856648e+00 4.026010182669409687e+00
1.244917685595519297e+00 3.997628557996896426e+00
1.100381433803288012e+00 3.968247068622581697e+00
9.578449114146605492e-01 3.938898477764482653e+00
8.183244323895433325e-01 3.908599369978908111e+00
6.778205379207320469e-01 3.877283948233424038e+00
5.383658559280484202e-01 3.842985381640644960e+00
4.009438018551827465e-01 3.806719984160479520e+00
2.635381970404250818e-01 3.769454721978513945e+00
1.262148385162090436e-01 3.727190136287542810e+00
-4.846143667469732068e-03 3.669026410916404135e+00
-1.245302811948513361e-01 3.588046739243031524e+00
-2.289532600654838324e-01 3.491315971212464841e+00
-3.212133699334226433e-01 3.384783947261186032e+00
-4.093917747036157628e-01 3.273318396833334809e+00
-4.895383633431847348e-01 3.159984711066746499e+00
-5.615379910453721646e-01 3.037783837048814828e+00
-6.224568607372075180e-01 2.910764581361067638e+00
-6.642467070299571397e-01 2.776058943962967707e+00
-6.909727857632588233e-01 2.637600586629286425e+00
-7.066839035186385232e-01 2.498323306432993718e+00
-7.124128235141179433e-01 2.360210383519584454e+00
-7.091429611933872668e-01 2.222245503929148658e+00
-6.968907658145544470e-01 2.085428532363487797e+00
-6.756233388614073521e-01 1.947759739418998937e+00
-6.453900281082641799e-01 1.812238719201085813e+00
-6.081741137006229092e-01 1.677832708491731495e+00
-5.630250787110053778e-01 1.547557750654446673e+00
-5.108769908087815725e-01 1.417397937623918969e+00
-4.517791977682754645e-01 1.290352863505551895e+00
-3.857481488475932307e-01 1.167422393001146252e+00
-3.157669888940327074e-01 1.047557313634576381e+00
-2.428355826093920866e-01 9.307411761477342171e-01
-1.659705145499792700e-01 8.179902945005289583e-01
-8.413902149778004769e-02 7.073213885474667340e-01
1.593234812973605549e-03 6.027174678376434613e-01
9.327533156021126926e-02 5.012118367818725329e-01
1.840398098961868456e-01 3.946904329589880911e-01
2.777874330794602442e-01 2.892182416122293098e-01
3.734854378920081097e-01 1.867785428870900044e-01
4.780506309559023337e-01 9.248580509933268523e-02
5.894832828675371506e-01 6.307129732741031773e-03
7.047673502634024256e-01 -7.080696628520849467e-02
8.229852147322380684e-01 -1.438722557216292885e-01
9.451038424596280851e-01 -2.108725599148111307e-01
1.069090605525758297e+00 -2.698410479773681869e-01
1.197961547294133178e+00 -3.217282368367770928e-01
1.332732981724666477e+00 -3.675175419367305851e-01
1.466356508130422398e+00 -4.043245139785828779e-01
1.602864483834826492e+00 -4.340830853335032602e-01
1.741257044136076626e+00 -4.568097052596000185e-01
1.880567222848583686e+00 -4.745205524185834300e-01
2.020959512553434312e+00 -4.972142738284637820e-01
2.158467352959640095e+00 -5.269563959252760998e-01
2.298024270543772118e+00 -5.596652136112749698e-01
2.439531569757180662e+00 -5.893415386756545304e-01
2.584742241131847695e+00 -6.009545020751825284e-01
2.729525231795700169e+00 -5.865709832278833691e-01
2.867013082900999432e+00 -5.543050445549226879e-01
3.000419228908552061e+00 -5.171055794053895927e-01
3.137841282981417734e+00 -4.808401819252247633e-01
3.273312955425006443e+00 -4.476072770666794653e-01
3.407784763166793685e+00 -4.143908214662421763e-01
3.543174189319841183e+00 -3.761585930986916515e-01
3.676465190520637361e+00 -3.319600750365511721e-01
3.807740013059723427e+00 -2.867945907888260759e-01
3.938031420155116535e+00 -2.426454205010101783e-01
4.070371904428435883e+00 -2.014629458023810549e-01
4.202761736476079868e+00 -1.632800652091550564e-01
4.336250128774174151e+00 -1.310799235686271325e-01
4.472787462951996140e+00 -1.018300282591777656e-01
4.608341381686125615e+00 -7.359644690963768054e-02
4.741879121758544535e+00 -4.439589937451285384e-02
4.876383828016548350e+00 -1.317917317767779671e-02
5.010839186500227527e+00 2.103714712456039235e-02
5.143294815580303769e+00 5.522056891058224615e-02
5.276700961587858174e+00 9.242003406011536915e-02
5.409074344377393651e+00 1.316027793551424463e-01
5.541431277908821507e+00 1.717853893519705466e-01
5.672738998964124590e+00 2.149511441960935687e-01
5.805030135463119301e+00 2.591332130001258172e-01
5.937304822704007279e+00 3.043151465059591443e-01
6.071677934897144802e+00 3.435307903172025723e-01
6.209116438228118540e+00 3.787963230955663230e-01
6.347571255519000921e+00 4.130784404302372814e-01
6.483026478704482010e+00 4.473112099905836581e-01
6.618498151148069830e+00 4.805441148491290115e-01
6.754953239035351942e+00 5.147933336675835081e-01
6.891391877664523768e+00 5.500424171878391943e-01
7.029830245697298530e+00 5.853243992243111204e-01
7.167268749028273156e+00 6.205899320026748711e-01
7.300707793552042801e+00 6.557896677486060311e-01
7.435130253519506738e+00 6.920057174544462786e-01
7.570552578188769921e+00 7.282382164183948126e-01
7.704958588898123573e+00 7.654541308260360832e-01
7.841347879752973427e+00 8.037028084516948390e-01
7.976737305906020481e+00 8.419350368192454193e-01
8.112126732059067535e+00 8.801672651867958885e-01
8.247549056728329830e+00 9.163997641507444225e-01
8.385004009317414742e+00 9.506654322273071500e-01
8.520492131019109294e+00 9.828984723840514803e-01
8.656980117422607535e+00 1.015147961798903875e+00
8.792468239124303864e+00 1.047381001955648205e+00
8.927972810084108701e+00 1.078614177410591513e+00
9.063477381043913539e+00 1.109847352865534820e+00
9.198981952003718376e+00 1.141080528320478127e+00
9.333486658261721303e+00 1.172297254517312926e+00
9.468991229221526140e+00 1.203530429972256233e+00
9.607495394286734935e+00 1.234812953201524177e+00
9.748048636529867750e+00 1.263128780841604959e+00
9.889667540507236509e+00 1.287461598932590379e+00
1.003131934300082051e+01 1.309794687619973086e+00
1.017497087489800833e+01 1.332160674823572366e+00
1.031963872075510302e+01 1.353543246583478910e+00
1.046430656661219949e+01 1.374925818343385453e+00
1.060894151395307894e+01 1.398308119506894043e+00
1.075454342747954328e+01 1.423706599332112743e+00
1.090011244248979239e+01 1.451104808560933712e+00
1.104259961710409499e+01 1.483452993524435160e+00
1.117985717859587957e+01 1.529717038022610387e+00
1.130983604978721679e+01 1.592863637644646335e+00
1.143055295053261311e+01 1.671860029172525186e+00
1.154105736390459391e+01 1.763690169242735584e+00
1.164139863767748295e+01 1.865354463749874681e+00
1.173254373803686157e+01 1.978869091355652809e+00
1.181360794508769096e+01 2.097218549889354300e+00
1.188455836031375235e+01 2.222402568754580976e+00
1.194542788223126273e+01 2.352421418547731236e+00
1.199521664613842020e+01 2.487258650010696570e+00
1.203094150718793287e+01 2.625865050667351763e+00
1.205665127196132325e+01 2.765306823444726003e+00
1.207334580516039679e+01 2.905600417600927354e+00
1.208100865752704500e+01 3.047745697837757728e+00
1.207765654891577434e+01 3.190709900937198640e+00
1.206027343596307233e+01 3.335443543826727364e+00
1.202794170025767961e+01 3.476930853739229832e+00
1.198366093590499837e+01 3.615221178449031569e+00
